sex,viloyat_id,tuman_id,mfy_id,client_type,job_name,salary,total_client_family_salary,occupation_status,family_status,family_members_count,home_type,home_owner,client_monthly_expenditure,product_price,final_produt_price,status
2,6,76,5787,1.0,783,860000.0,4000000.0,2.0,1,6.0,1.0,1.0,2400000.0,5220000.0,5220000.0,0
2,6,90,6106,1.0,1791,5000000.0,5000000.0,1.0,1,4.0,1.0,1.0,1600000.0,6480000.0,6480000.0,0
1,7,103,5593,1.0,621,3918083.9984154324,3918083.9984154324,1.0,1,6.723454617480342,1.0,1.0,2893629.108195282,524120.79017568135,524120.79017568135,1
1,6,86,6096,1.0,1291,8781556.817116693,921844.3182883307,1.781556817116693,1,5.781556817116693,1.0,1.0,2312622.7268466773,4924716.682367787,4924716.682367787,1
1,7,106,6087,1.0,839,3089096.7780494564,3000000.0,1.0,1,3.0,1.0,1.0,1200000.0,2655095.223863074,2655095.223863074,1
2,6,76,5754,2.0,408,3000000.0,3000000.0,1.0,1,3.0,2.0,1.0,1200000.0,3528000.0,3528000.0,0
1,13,183,6210,1.0,1639,1234.0,1234.0,1.0,1,3.700251959444521,1.0,1.0,1480100.7837778083,16584000.0,16584000.0,1
2,6,76,5808,2.0,1983,900000.0,5000000.0,1.0,1,12.0,1.0,1.0,6000000.0,746400.0,746400.0,0
1,6,76,5805,1.0,1257,4000000.0,4000000.0,1.0,1,2.5809320532627975,2.0,1.0,1206652.4372839583,2526279.6159788393,2526279.6159788393,1
1,6,76,5808,1.0,964,3500000.0,3000000.0,1.0,1,4.0,1.0,1.0,2000000.0,496000.0,496000.0,0
1,6,90,6079,1.0,1653,865255.881316202,2847441.1868379796,1.0,1,4.694882373675959,1.0,1.0,2347441.1868379796,2685354.353936446,2685354.353936446,1
2,6,90,6071,2.0,320,4000000.0,3000000.0,1.0,1,4.0,1.0,1.0,1600000.0,1344000.0,1344000.0,0
2,6,90,6096,1.0,970,3000000.0,3000000.0,1.0,1,5.0,1.0,1.0,2500000.0,2413200.0,2413200.0,1
1,6,76,6187,2.0,1435,6000000.0,5000000.0,1.0,1,3.0,1.0,1.0,1500000.0,3804000.0,3804000.0,0
1,6,76,5811,2.0,783,5000000.0,5000000.0,1.0,1,7.0,1.0,1.0,3500000.0,762000.0,762000.0,0
1,6,76,5767,1.0,1042,6000000.0,6000000.0,1.0,1,6.0,1.0,1.0,3000000.0,5155200.0,5155200.0,1
2,6,90,6079,1.0,1627,2000000.0,3500000.0,1.0,1,4.0,1.0,1.0,2000000.0,3840000.0,3840000.0,0
1,6,77,5819,1.0,1319,4067669.8039297913,6000000.0,1.0,1,3.8646603921404177,1.8646603921404177,1.0,1932330.196070209,3324045.426513892,3324045.426513892,1
1,6,76,5809,1.118436545059243,616,2000000.0,2000000.0,1.0,1,4.118436545059243,2.0,1.0,2059218.2725296216,7339314.7176346155,7339314.7176346155,1
2,6,77,5827,1.0,1492,3000000.0,3000000.0,1.0,1,4.0,1.0,1.0,1600000.0,1909200.0,1909200.0,0
2,13,183,6224,1.0,128,1300000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,2856000.0,2856000.0,1
1,6,87,6015,1.0,1061,7000000.0,7000000.0,1.0,1,4.0,1.0,1.0,2000000.0,3729600.0,3729600.0,1
1,11,157,6203,1.0,697,4420489.870943156,4144877.5322642107,1.0,1,7.724387661321055,1.0,1.0,3282683.7016036836,6720755.0165818995,6720755.0165818995,1
1,6,76,6192,2.0,468,3000000.0,860000.0,1.0,1,7.0,1.0,1.0,2800000.0,3240000.0,3240000.0,0
1,6,90,6101,1.0,1494,6000000.0,6000000.0,1.0,1,5.0,1.0,1.0,2000000.0,2292000.0,2292000.0,0
1,6,80,5980,1.0,1197,5000000.0,1234.0,1.0,1,5.0,1.0,1.0,2500000.0,5148000.0,5148000.0,1
1,6,87,6017,1.0,911,4000000.0,4000000.0,1.0,1,4.2044405739495465,1.204440573949547,1.0,1518223.7704201813,5199216.961430932,5199216.961430932,1
2,6,90,6178,1.0,613,3500000.0,3500000.0,1.0,1,4.0,1.0,1.0,1600000.0,1344000.0,1344000.0,0
1,6,90,6095,1.0,2010,5000000.0,1.0,2.0,1,6.0,1.0,1.0,2400000.0,3795000.0,3795000.0,0
1,6,89,6056,1.0,229,5000000.0,5000000.0,1.0,1,3.0,1.0,1.0,1200000.0,4704000.0,4704000.0,0
2,9,123,5500,1.0,818,2276690.0939328736,2723309.9060671264,1.0,1,4.553380187865748,1.5533801878657476,1.0,1821352.075146299,3528234.9397104993,3528234.9397104993,1
1,6,90,6178,1.0,384,4000000.0,4000000.0,1.0,1,5.0,2.0,2.0,2000000.0,2777000.0,2777000.0,1
1,6,90,6069,2.0,2010,4000000.0,600000.0,1.0,1,5.0,1.0,1.0,2000000.0,3312000.0,3312000.0,0
1,6,89,6035,1.0,222,10000000.0,10000000.0,1.0,1,2.0,1.0,1.0,800000.0,5300000.0,5300000.0,0
1,6,89,6053,1.0,860,5000000.0,3000000.0,1.0,2,4.0,1.0,1.0,1600000.0,9540000.0,9540000.0,0
2,6,87,6196,1.0,1181,1234.0,1234.0,1.0,1,4.0,2.0,2.0,1600000.0,14928000.0,14928000.0,1
1,6,83,5995,1.0,1404,3186712.8308924753,3233391.038615594,1.0,1,3.933564154462376,1.533217922768812,1.533217922768812,1340034.6231693565,9991804.545874579,9991804.545874579,1
1,6,89,6146,1.0,1387,2589222.9826138862,3410777.0173861138,1.0,1,8.356891930455545,1.0,1.0,4000000.0,5594460.017122261,5594460.017122261,1
2,13,183,6206,1.0,1716,850000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,6729000.0,6729000.0,0
1,6,77,5860,1.0,858,1398902.2038425328,1067398.5307716448,1.0,1,4.663007346141776,1.663007346141776,1.0,1865202.9384567104,6838504.986232435,6838504.986232435,1
2,6,90,6174,2.0,468,2400000.0,750000.0,1.0,1,12.0,1.0,1.0,6000000.0,552000.0,552000.0,0
1,6,89,6043,1.0,893,4500000.0,5000000.0,1.0,1,3.0,1.0,1.0,1400000.0,3694000.0,3694000.0,1
1,6,76,5807,1.991588408870274,1187,5000000.0,1234.0,1.0,1,8.0,1.0,1.0,3200000.0,7252441.320116496,7252441.320116496,1
1,6,89,6033,2.0,526,6000000.0,2100000.0,1.0,1,6.0,1.0,1.0,2400000.0,2917200.0,2917200.0,0
1,6,86,6037,1.0,1318,5000000.0,229192.34125115187,1.0,1,6.294794788142283,1.0,1.0,2694219.2182213427,7547084.685355258,7547084.685355258,1
1,6,76,5809,1.0,1160,5000000.0,3000000.0,1.0,1,5.0,1.0,1.0,2500000.0,7963000.0,7963000.0,1
2,6,92,6029,1.0,1562,964929.1222427223,1952226.8088232887,1.0,1,5.059716488970889,1.0,1.0,2494028.351102911,3350155.8221692494,3350155.8221692494,1
1,6,89,6048,1.0,1995,8000000.0,8000000.0,1.0,1,6.0,1.0,1.0,2400000.0,3168000.0,3168000.0,0
1,6,80,5966,1.0,1690,6000000.0,6000000.0,1.0,1,4.0,2.0,1.0,1600000.0,2130000.0,2130000.0,0
1,6,90,6071,1.0,1171,3000000.0,3000000.0,1.0,1,5.0,1.0,1.0,5.0,3096000.0,3096000.0,1
1,6,76,5751,2.0,900,7000000.0,7000000.0,1.0,1,6.0,1.0,1.0,3000000.0,6950000.0,6950000.0,0
1,6,76,5799,2.0,783,3000000.0,3000000.0,1.0,1,6.0,2.0,1.0,2400000.0,2952000.0,2952000.0,0
1,6,79,5914,1.0,1245,8000000.0,8000000.0,1.0,1,3.7057067544059543,1.0,1.0,1852853.3772029772,10990041.932138257,10990041.932138257,1
1,6,80,5955,1.0,598,10000000.0,2500000.0,1.0,1,7.0,1.0,1.0,3500000.0,9336000.0,9336000.0,0
1,13,183,6201,1.0,2084,4000000.0,10000000.0,1.0,1,5.0,1.0,1.0,2000000.0,16584000.0,16584000.0,1
1,6,76,5778,2.0,942,5000000.0,3500000.0,1.0,1,5.0,1.0,1.0,2000000.0,6840000.0,6840000.0,0
1,6,76,5801,1.0,422,4930871.247459148,4930871.247459148,1.0,1,4.2765150101634095,1.0,1.0,2055303.0020326818,6891704.549695098,6891704.549695098,1
2,6,90,6176,2.0,900,5000000.0,5000000.0,1.0,1,2.0,1.0,1.0,800000.0,5748000.0,5748000.0,0
1,6,87,6011,1.0,1253,4000000.0,4000000.0,1.0,1,4.0,1.0,1.0,2000000.0,8556000.0,8556000.0,1
2,6,80,5947,1.0,572,6000000.0,6000000.0,1.0,1,4.0,1.0,1.0,1600000.0,3696000.0,3696000.0,0
1,6,90,6195,2.0,805,3000000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,3696000.0,3696000.0,0
1,6,87,6010,1.0,1021,6000000.0,6000000.0,1.0,2,3.0,1.0,1.0,1500000.0,3840000.0,3840000.0,0
1,6,76,5796,1.0,783,5000000.0,5000000.0,1.0,1,6.0,1.0,1.0,3000000.0,2136000.0,2136000.0,1
2,6,87,5990,1.0,1570,9500000.0,1100000.0,1.0,1,4.0,2.0,1.0,2000000.0,8952000.0,8952000.0,0
2,6,76,5803,1.0,911,770000.0,10000000.0,1.0,1,6.0,2.0,1.0,3000000.0,1830000.0,1830000.0,0
1,11,164,5226,1.0,631,2417208.922929526,2913955.3853523703,1.0,1,4.82791077070474,1.0,1.0,2000000.0,2485674.646242284,2485674.646242284,1
2,6,76,5802,2.0,942,3500000.0,3500000.0,1.0,1,3.0,2.0,1.0,1200000.0,6840000.0,6840000.0,0
1,6,80,5950,1.0,468,950000.0,950000.0,1.0,1,10.0,1.0,1.0,4000000.0,4188000.0,4188000.0,1
1,6,76,5791,1.0,783,6000000.0,5000000.0,1.0,1,3.0,1.0,1.0,1500000.0,4932000.0,4932000.0,0
2,6,90,6079,2.0,468,1140000.0,1140000.0,1.0,1,6.0,1.0,1.0,3000000.0,4764000.0,4764000.0,0
2,6,90,6166,1.0,1864,1500000.0,1500000.0,1.0,1,3.0,1.0,1.0,1200000.0,2916000.0,2916000.0,0
1,6,76,5805,1.0,915,6000000.0,3000000.0,1.0,2,3.8347058890298253,1.8347058890298253,1.1652941109701747,2000000.0,7788502.592626013,7788502.592626013,1
2,6,76,5808,1.0,2056,2000000.0,3000000.0,1.0,1,5.0,1.0,1.0,2500000.0,3888000.0,3888000.0,0
1,6,76,5803,2.0,1570,4000000.0,1500000.0,1.0,1,6.0,1.0,1.0,3000000.0,9336000.0,9336000.0,0
1,6,78,5804,1.0,568,5000000.0,4231548.435965049,1.0,1,5.231548435965049,1.0,1.0,2615774.2179825245,9090824.897068404,9090824.897068404,1
2,6,76,5809,2.0,468,3000000.0,1500000.0,1.0,2,3.0,2.0,1.0,1200000.0,3670000.0,3670000.0,0
2,6,89,6048,1.0,331,2500000.0,4500000.0,1.0,1,6.0,1.0,1.0,2400000.0,4080000.0,4080000.0,0
1,6,90,6101,1.0,1280,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,5000000.0,8438000.0,0
1,6,76,5761,1.0,1732,9000000.0,9000000.0,1.0,1,6.0,1.0,1.0,2400000.0,13365600.0,13365600.0,1
1,6,90,6081,1.0,2056,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,7568400.0,7568400.0,0
1,6,76,5780,2.0,468,5000000.0,1500000.0,1.0,1,7.0,1.0,1.0,3200000.0,2712000.0,2712000.0,0
1,6,76,5794,1.0,617,6000000.0,4996221.14468739,1.0,1,3.022673131875663,1.0075577106252211,1.0,1200000.0,7474639.61208746,7474639.61208746,1
1,6,90,6094,2.0,2010,5000000.0,1.0,1.0,1,5.0,1.0,1.0,2000000.0,5000000.0,8250000.0,0
1,6,76,5788,1.0,1692,6000000.0,5000000.0,1.0,1,5.0,2.0,1.0,5.0,3240000.0,3240000.0,1
1,6,90,6105,1.0,1570,4000000.0,800000.0,2.0,1,6.0,1.0,1.0,2400000.0,2280000.0,2280000.0,0
1,13,183,6201,1.0,1676,3500000.0,3500000.0,1.0,1,4.0,1.0,1.0,2000000.0,461000.0,461000.0,0
1,6,86,6075,1.2232763695283073,1475,7000000.0,3388361.815235846,1.0,1,5.223276369528307,1.0,1.0,2223276.3695283076,11654223.92479811,11654223.92479811,1
1,6,90,6093,2.0,1593,7500000.0,980000.0,2.0,1,6.0,1.0,1.0,2400000.0,5772000.0,5772000.0,0
1,6,90,6095,1.0,1126,4000000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,2388000.0,2388000.0,0
1,6,78,5889,1.0,1706,30557.356079549558,1.0,1.752489926859588,1,4.247510073140412,1.247510073140412,1.0,1699004.0292561648,11376146.552445665,11376146.552445665,1
1,6,90,6062,1.0,53,6000000.0,6000000.0,1.0,1,5.0,1.0,1.0,2000000.0,7944000.0,7944000.0,1
1,6,80,5961,1.0,630,5000000.0,10000000.0,1.0,2,3.0,1.0,1.0,1500000.0,6840000.0,6840000.0,1
1,6,90,6101,1.0,1525,6000000.0,6000000.0,1.0,1,4.0,1.0,1.0,1600000.0,4812000.0,4812000.0,1
2,6,76,5773,1.0,1343,1500000.0,5000000.0,1.0,1,6.0,2.0,1.0,2400000.0,7154400.0,7154400.0,1
1,6,89,6167,1.0,1537,5000000.0,3961513.338983085,1.0,1,5.9230266779661696,1.0,1.0,2369210.6711864676,1260931.5181016836,1260931.5181016836,1
1,13,183,5113,1.0,174,5000000.0,3500000.0,1.0,1,4.0,1.0,1.0,1600000.0,11820000.0,11820000.0,1
1,6,78,5822,1.0,1784,8730496.36095879,8730496.36095879,1.0,1,6.2695036390412096,1.0,1.0,2507801.455616484,13315148.918771485,13315148.918771485,1
1,6,90,6076,1.3522868289370784,1763,4788627.902637753,2000000.0,1.0,1,4.0,1.0,1.0,1600000.0,6414333.770774206,6414333.770774206,1
1,8,123,5682,1.0,1190,4312163.874059137,151039.32119386856,1.0,1,3.3756722518817264,1.3756722518817264,1.0,1537567.2251881727,6015720.152016452,6015720.152016452,1
1,6,76,5802,2.0,516,5500000.0,5500000.0,1.0,1,4.0,2.0,1.0,1600000.0,1170000.0,1170000.0,1
1,14,196,5501,1.0,376,3000000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,5310000.0,5310000.0,1
2,6,76,5803,2.0,468,750000.0,750000.0,1.0,1,8.0,1.0,1.0,4000000.0,2310000.0,2310000.0,0
2,6,90,6100,1.0,1240,1.0,10000000.0,1.0,1,5.0,1.0,1.0,2000000.0,3335000.0,3335000.0,0
1,6,76,5795,1.6426746576724236,1365,4000000.0,4000000.0,1.0,1,2.6426746576724236,1.3573253423275764,1.0,1249872.2603706964,7425439.520539654,7425439.520539654,1
1,6,87,6018,1.0,1570,4500000.0,650000.0,1.0,1,5.0,1.0,1.0,2500000.0,8227200.0,8227200.0,1
1,6,76,5763,1.0,553,3000000.0,2000000.0,1.0,1,10.0,1.0,1.0,4000000.0,3338400.0,3338400.0,0
1,6,89,6037,1.0,1302,10000000.0,10000000.0,1.0,1,2.0,1.0,1.0,1000000.0,6012000.0,6012000.0,0
2,6,76,5781,1.0,1797,1520000.0,6000000.0,1.0,1,2.0,2.0,1.0,800000.0,2648400.0,2648400.0,0
1,6,76,5781,1.2482278269609068,833,2875886.086519547,1063972.139637326,1.0,1,5.248227826960907,1.7517721730390932,1.0,2475177.2173039094,3790574.8020721055,3790574.8020721055,1
1,6,86,5997,1.731041054173529,1095,7000000.0,7000000.0,1.0,1,4.537917891652942,1.268958945826471,1.0,2000000.0,4662345.747584294,4662345.747584294,1
1,6,87,6161,1.0,92,4000000.0,480000.0,1.0,1,5.0,1.0,1.0,2000000.0,11510000.0,11510000.0,1
2,13,183,6204,1.0,891,5000000.0,3500000.0,1.0,1,5.0,1.0,1.0,2000000.0,6636000.0,6636000.0,0
1,6,76,5759,1.0,1198,4340487.4136191225,4000000.0,1.0,1,2.0,1.3190251727617555,1.0,1000000.0,9004413.198416088,9004413.198416088,1
2,6,87,6154,2.0,285,2000000.0,2000000.0,1.0,1,4.0,1.0,1.0,1600000.0,3684000.0,3684000.0,0
1,6,85,5836,1.0,1151,2809591.7089947555,101162.49323230585,1.0,1,8.1686026292227,1.9156986853886497,1.0,4915698.68538865,3187186.200179075,3187186.200179075,1
1,6,76,5785,1.0,814,4171780.237387852,4343560.474775704,1.0,1,5.779165222532743,1.0,1.0,7038030.670628029,6001879.414314811,6001879.414314811,1
2,13,183,5127,1.0,323,3000000.0,1234.0,1.0,1,3.0,1.0,1.0,1200000.0,8046000.0,8046000.0,1
2,6,76,5783,2.0,468,929000.0,929000.0,1.0,1,3.0,1.0,1.0,1500000.0,422400.0,422400.0,0
1,6,76,5799,1.0,783,920000.0,2000000.0,1.0,1,4.0,2.0,1.0,1600000.0,3696000.0,3696000.0,1
1,6,76,5791,1.0,1277,5000000.0,5999811.600443418,1.0,1,6.0,1.0,1.0,2400000.0,1155003.9563906882,1155003.9563906882,1
2,6,89,6043,1.0,2051,1700000.0,1700000.0,1.0,2,7.0,1.0,1.0,2000000.0,12756000.0,12756000.0,1
2,6,87,6024,1.0,1893,123.0,1000000.0,1.0,1,8.0,1.0,1.0,3200000.0,465000.0,465000.0,1
2,13,183,6204,1.0,468,835000.0,835000.0,1.0,1,5.0,1.0,1.0,2000000.0,2745600.0,2745600.0,0
1,6,76,5763,2.0,1831,6000000.0,6000000.0,1.0,1,4.0,1.0,1.0,1500000.0,21960000.0,21960000.0,1
1,7,101,5885,1.0,1128,2951868.8655845732,4379672.163961433,1.0,1,5.240655672077134,1.0,1.0,2096262.2688308535,7482935.0604413,7482935.0604413,1
1,6,76,5784,1.0437356258799695,424,7000000.0,7000000.0,1.0,1,5.912528748240061,1.0437356258799695,1.0,1982505.7496480122,8497620.78195213,8497620.78195213,1
2,13,183,6202,1.0,1706,2500000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,9399000.0,9399000.0,1
2,6,76,5795,2.0,970,2000000.0,2000000.0,1.0,1,3.0,2.0,1.0,1200000.0,3000000.0,3000000.0,0
1,7,100,5805,1.0,1016,10000000.0,10000000.0,1.0,1,5.397266168360962,1.0,1.0,2158906.4673443846,6488468.193701439,6488468.193701439,1
1,6,76,5792,2.0,418,3500000.0,3500000.0,1.0,1,2.0,1.0,1.0,600000.0,3400000.0,3400000.0,1
1,6,87,6027,2.0,1088,4000000.0,6000000.0,1.0,2,3.0,1.0,1.0,1500000.0,5001600.0,5001600.0,0
1,6,90,6075,1.0,526,5000000.0,700000.0,1.0,1,5.0,1.0,1.0,2000000.0,6691000.0,6691000.0,0
1,11,167,6188,1.0,1545,2500000.0,2500000.0,1.0,1,10.161847816448075,1.0,1.0,4064739.12657923,6867379.883063105,6867379.883063105,1
1,6,90,6098,1.0,1245,6000000.0,6000000.0,1.0,1,3.0,1.0,1.0,1200000.0,4320000.0,4320000.0,0
1,6,76,5801,2.0,932,920000.0,4000000.0,1.0,1,3.0,2.0,1.0,1200000.0,8556000.0,8556000.0,0
1,6,76,6190,2.0,1589,8000000.0,2000000.0,1.0,1,11.0,1.0,1.0,4400000.0,14850000.0,14850000.0,0
1,11,158,5360,1.0,1168,3619097.8657957274,3619097.8657957274,1.0,1,2.0337264811672724,1.7415683797081818,1.0,3612352.569562273,14595184.111186968,14595184.111186968,1
1,6,80,5965,1.0,1042,3000000.0,3000000.0,1.0,1,6.0,1.0,1.0,2400000.0,8116800.0,8116800.0,1
1,6,90,6066,2.0,1487,7000000.0,3500000.0,1.0,1,4.0,1.0,1.0,1600000.0,4164000.0,4164000.0,0
1,6,76,6189,1.0,1570,3500000.0,3500000.0,1.0,1,7.0,1.0,1.0,3500000.0,3684000.0,3684000.0,0
2,6,80,6147,1.0,2025,1.0,1.0,1.0,1,6.0,1.0,1.0,3000000.0,4365600.0,4365600.0,0
1,6,79,5875,1.0,611,5000000.0,1071305.2680711069,1.0,1,2.8565263403555345,1.7144912198814883,1.0,1142610.5361422137,13202335.857651083,13202335.857651083,1
1,6,79,5873,1.0,779,4000000.0,4000000.0,1.0,1,4.717254310421238,1.717254310421238,1.0,1313098.2758315047,4982938.784487802,4982769.137074054,1
1,6,76,6187,2.0,468,4000000.0,700000.0,1.0,1,6.0,1.0,1.0,2400000.0,3096000.0,3096000.0,0
2,6,80,6183,1.0,327,1.0,6000000.0,1.0,1,4.0,1.0,1.0,1600000.0,12065000.0,12065000.0,0
1,6,90,6071,2.0,774,4000000.0,4000000.0,1.0,1,3.0,1.0,1.0,1500000.0,3685200.0,3685200.0,0
1,6,80,5957,2.0,2003,7000000.0,7000000.0,1.0,1,6.0,1.0,1.0,3000000.0,360000.0,360000.0,0
1,6,76,5777,1.0,734,2635494.6829646947,2838736.7074117362,1.0,1,5.0,1.0,1.0,2000000.0,4444658.4600465745,4444658.4600465745,1
1,6,79,6080,1.0,739,2849234.059886156,825382.9700569218,1.0,1,3.7538297005692187,1.7538297005692187,1.0,1501531.8802276873,3604805.1334224036,3604805.1334224036,1
1,6,76,6184,1.0,1744,6000000.0,6000000.0,1.0,1,5.0,1.0,1.0,2500000.0,3313200.0,3313200.0,1
1,6,90,6079,1.0,1682,4000000.0,4000000.0,1.0,1,3.0,1.0,1.0,1500000.0,5556000.0,5556000.0,0
1,13,183,6201,1.0,1409,5000000.0,2000000.0,1.0,1,3.0,1.0,1.0,1200000.0,11912000.0,11912000.0,1
1,6,87,5986,1.0,2010,10000000.0,1.0,2.0,1,3.0,1.0,1.0,1200000.0,19740000.0,19740000.0,1
2,6,76,5801,1.0,468,750000.0,940000.0,1.0,1,3.0,2.0,1.0,1500000.0,3072000.0,3072000.0,0
1,6,87,5998,1.0,1422,5000000.0,5000000.0,1.0,1,6.0,1.0,1.0,2400000.0,4365600.0,4365600.0,0
2,6,90,6178,2.0,1730,5500000.0,3000000.0,1.0,1,3.0,1.0,1.0,1200000.0,1812000.0,1812000.0,0
1,6,76,5776,1.0,150,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,5001600.0,5001600.0,0
1,6,80,6152,1.0,626,6000000.0,4500000.0,1.0,1,6.0,2.0,1.0,1200000.0,7296000.0,7296000.0,1
